station,valid,sped
MAF,2021-04-26 21:53,23.00
MAF,2021-04-26 22:53,16.10
MAF,2021-04-26 23:53,18.40
MAF,2021-04-27 00:05,17.25
MAF,2021-04-27 00:53,12.65
MAF,2021-04-27 01:53,0.00
MAF,2021-04-27 02:53,9.20
MAF,2021-04-27 03:53,20.70
MAF,2021-04-27 04:53,12.65
MAF,2021-04-27 05:53,12.65
MAF,2021-04-27 06:53,12.65
MAF,2021-04-27 07:53,13.80
MAF,2021-04-27 08:53,14.95
MAF,2021-04-27 09:53,8.05
MAF,2021-04-27 10:53,8.05
MAF,2021-04-27 11:53,10.35
MAF,2021-04-27 12:53,11.50
MAF,2021-04-27 13:53,13.80
MAF,2021-04-27 14:53,20.70
MAF,2021-04-27 15:53,20.70
MAF,2021-04-27 16:53,26.45
MAF,2021-04-27 17:53,23.00
MAF,2021-04-27 18:53,18.40
MAF,2021-04-27 19:53,17.25
MAF,2021-04-27 20:53,18.40
MAF,2021-04-27 21:44,19.55
MAF,2021-04-27 21:53,14.95
MAF,2021-04-27 22:10,8.05
MAF,2021-04-27 22:53,14.95
MAF,2021-04-27 23:05,10.35
MAF,2021-04-27 23:53,8.05
MAF,2021-04-28 00:43,8.05
MAF,2021-04-28 00:53,18.40
MAF,2021-04-28 01:02,21.85
MAF,2021-04-28 01:05,13.80
MAF,2021-04-28 01:27,4.60
MAF,2021-04-28 01:53,6.90
MAF,2021-04-28 02:53,17.25
MAF,2021-04-28 03:25,12.65
MAF,2021-04-28 03:53,10.35
MAF,2021-04-28 04:53,5.75
MAF,2021-04-28 05:02,5.75
MAF,2021-04-28 05:22,10.35
MAF,2021-04-28 05:53,6.90
MAF,2021-04-28 06:53,10.35
MAF,2021-04-28 07:53,8.05
MAF,2021-04-28 08:53,4.60
MAF,2021-04-28 09:53,10.35
MAF,2021-04-28 10:53,12.65
MAF,2021-04-28 11:53,11.50
MAF,2021-04-28 12:53,11.50
MAF,2021-04-28 12:56,11.50
MAF,2021-04-28 13:53,16.10
MAF,2021-04-28 14:53,16.10
MAF,2021-04-28 15:53,17.25
MAF,2021-04-28 16:11,13.80
MAF,2021-04-28 16:53,18.40
MAF,2021-04-28 17:26,17.25
MAF,2021-04-28 17:53,13.80
MAF,2021-04-28 18:53,11.50
MAF,2021-04-28 19:17,12.65
MAF,2021-04-28 19:53,11.50
MAF,2021-04-28 20:37,28.75
MAF,2021-04-28 20:46,20.70
MAF,2021-04-28 20:48,20.70
MAF,2021-04-28 20:53,14.95
MAF,2021-04-28 21:53,8.05
MAF,2021-04-28 22:53,17.25
MAF,2021-04-28 23:08,24.15
MAF,2021-04-28 23:53,13.80
MAF,2021-04-29 00:53,11.50
MAF,2021-04-29 01:53,14.95
MAF,2021-04-29 02:53,12.65
MAF,2021-04-29 03:00,18.40
MAF,2021-04-29 03:53,21.85
MAF,2021-04-29 04:53,16.10
MAF,2021-04-29 05:53,20.70
MAF,2021-04-29 06:53,19.55
MAF,2021-04-29 07:53,28.75
MAF,2021-04-29 08:53,20.70
MAF,2021-04-29 09:53,17.25
MAF,2021-04-29 10:53,14.95
MAF,2021-04-29 11:53,19.55
MAF,2021-04-29 12:44,19.55
MAF,2021-04-29 12:53,18.40
MAF,2021-04-29 13:53,17.25
MAF,2021-04-29 14:53,13.80
MAF,2021-04-29 15:53,11.50
MAF,2021-04-29 16:43,12.65
MAF,2021-04-29 16:50,12.65
MAF,2021-04-29 16:53,13.80
MAF,2021-04-29 17:53,13.80
MAF,2021-04-29 18:17,10.35
MAF,2021-04-29 18:53,10.35
MAF,2021-04-29 19:53,5.75
MAF,2021-04-29 20:32,6.90
MAF,2021-04-29 20:43,5.75
MAF,2021-04-29 20:53,8.05
MAF,2021-04-29 21:18,9.20
MAF,2021-04-29 21:46,6.90
MAF,2021-04-29 21:53,8.05
MAF,2021-04-29 22:16,6.90
MAF,2021-04-29 22:31,6.90
MAF,2021-04-29 22:53,9.20
MAF,2021-04-29 22:56,6.90
MAF,2021-04-29 23:34,6.90
MAF,2021-04-29 23:53,10.35
MAF,2021-04-30 00:10,9.20
MAF,2021-04-30 00:43,4.60
MAF,2021-04-30 00:53,11.50
MAF,2021-04-30 01:25,5.75
MAF,2021-04-30 01:53,9.20
MAF,2021-04-30 02:53,5.75
MAF,2021-04-30 02:58,4.60
MAF,2021-04-30 03:00,4.60
MAF,2021-04-30 03:53,9.20
MAF,2021-04-30 04:53,10.35
MAF,2021-04-30 05:53,10.35
MAF,2021-04-30 06:53,11.50
MAF,2021-04-30 07:53,8.05
MAF,2021-04-30 08:27,8.05
MAF,2021-04-30 08:53,9.20
MAF,2021-04-30 09:51,9.20
MAF,2021-04-30 09:53,9.20
MAF,2021-04-30 10:45,19.55
MAF,2021-04-30 10:53,25.30
MAF,2021-04-30 11:20,17.25
MAF,2021-04-30 11:53,16.10
MAF,2021-04-30 12:53,14.95
MAF,2021-04-30 13:53,10.35
MAF,2021-04-30 14:53,13.80
MAF,2021-04-30 15:53,14.95
MAF,2021-04-30 16:53,16.10
MAF,2021-04-30 17:53,11.50
MAF,2021-04-30 18:53,12.65
MAF,2021-04-30 19:53,10.35
MAF,2021-04-30 20:53,10.35
MAF,2021-04-30 21:53,10.35
MAF,2021-04-30 22:53,12.65
MAF,2021-04-30 23:53,8.05
